commodity_desc,reference_period_desc,year,state_ansi,state_name,county_ansi,county_name,asd_code,asd_desc,domain_desc,source_desc,agg_level_desc,"PRODUCTION, MEASURED IN BU","YIELD, MEASURED IN BU / ACRE"
SOYBEANS,YEAR,2022,51,VIRGINIA,041,CHESTERFIELD,50,CENTRAL,TOTAL,SURVEY,COUNTY,45100.0,35.5
SOYBEANS,YEAR,2022,51,VIRGINIA,047,CULPEPER,20,NORTHERN,TOTAL,SURVEY,COUNTY,834000.0,64.7
SOYBEANS,YEAR,2022,51,VIRGINIA,053,DINWIDDIE,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,640000.0,40.0
SOYBEANS,YEAR,2022,51,VIRGINIA,057,ESSEX,60,EASTERN,TOTAL,SURVEY,COUNTY,867000.0,40.7
SOYBEANS,YEAR,2022,51,VIRGINIA,061,FAUQUIER,20,NORTHERN,TOTAL,SURVEY,COUNTY,699000.0,52.2
SOYBEANS,YEAR,2022,51,VIRGINIA,067,FRANKLIN,80,SOUTHERN,TOTAL,SURVEY,COUNTY,278000.0,42.9
SOYBEANS,YEAR,2022,51,VIRGINIA,069,FREDERICK,20,NORTHERN,TOTAL,SURVEY,COUNTY,97400.0,58.0
SOYBEANS,YEAR,2022,51,VIRGINIA,073,GLOUCESTER,60,EASTERN,TOTAL,SURVEY,COUNTY,318000.0,46.1
SOYBEANS,YEAR,2022,51,VIRGINIA,075,GOOCHLAND,50,CENTRAL,TOTAL,SURVEY,COUNTY,186000.0,51.0
SOYBEANS,YEAR,2022,51,VIRGINIA,083,HALIFAX,80,SOUTHERN,TOTAL,SURVEY,COUNTY,522000.0,39.8
SOYBEANS,YEAR,2022,51,VIRGINIA,093,ISLE OF WIGHT,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,480000.0,32.0
SOYBEANS,YEAR,2022,51,VIRGINIA,097,KING AND QUEEN,60,EASTERN,TOTAL,SURVEY,COUNTY,711000.0,39.3
SOYBEANS,YEAR,2022,51,VIRGINIA,101,KING WILLIAM,60,EASTERN,TOTAL,SURVEY,COUNTY,744000.0,45.9
SOYBEANS,YEAR,2022,51,VIRGINIA,107,LOUDOUN,20,NORTHERN,TOTAL,SURVEY,COUNTY,225000.0,48.5
SOYBEANS,YEAR,2022,51,VIRGINIA,109,LOUISA,50,CENTRAL,TOTAL,SURVEY,COUNTY,279000.0,44.2
SOYBEANS,YEAR,2022,51,VIRGINIA,111,LUNENBURG,80,SOUTHERN,TOTAL,SURVEY,COUNTY,243000.0,34.9
SOYBEANS,YEAR,2022,51,VIRGINIA,113,MADISON,20,NORTHERN,TOTAL,SURVEY,COUNTY,345000.0,60.3
SOYBEANS,YEAR,2022,51,VIRGINIA,115,MATHEWS,60,EASTERN,TOTAL,SURVEY,COUNTY,47400.0,30.6
SOYBEANS,YEAR,2022,51,VIRGINIA,117,MECKLENBURG,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,750000.0,35.2
SOYBEANS,YEAR,2022,51,VIRGINIA,119,MIDDLESEX,60,EASTERN,TOTAL,SURVEY,COUNTY,318000.0,42.4
SOYBEANS,YEAR,2022,51,VIRGINIA,131,NORTHAMPTON,60,EASTERN,TOTAL,SURVEY,COUNTY,393000.0,17.5
SOYBEANS,YEAR,2022,51,VIRGINIA,133,NORTHUMBERLAND,60,EASTERN,TOTAL,SURVEY,COUNTY,713000.0,43.5
SOYBEANS,YEAR,2022,51,VIRGINIA,137,ORANGE,50,CENTRAL,TOTAL,SURVEY,COUNTY,445000.0,61.0
SOYBEANS,YEAR,2022,51,VIRGINIA,139,PAGE,20,NORTHERN,TOTAL,SURVEY,COUNTY,31200.0,51.1
SOYBEANS,YEAR,2022,51,VIRGINIA,143,PITTSYLVANIA,80,SOUTHERN,TOTAL,SURVEY,COUNTY,362000.0,35.8
SOYBEANS,YEAR,2022,51,VIRGINIA,145,POWHATAN,50,CENTRAL,TOTAL,SURVEY,COUNTY,103000.0,50.0
SOYBEANS,YEAR,2022,51,VIRGINIA,147,PRINCE EDWARD,50,CENTRAL,TOTAL,SURVEY,COUNTY,62000.0,41.9
SOYBEANS,YEAR,2022,51,VIRGINIA,159,RICHMOND,60,EASTERN,TOTAL,SURVEY,COUNTY,655000.0,42.8
SOYBEANS,YEAR,2022,51,VIRGINIA,165,ROCKINGHAM,20,NORTHERN,TOTAL,SURVEY,COUNTY,513000.0,57.1
SOYBEANS,YEAR,2022,51,VIRGINIA,171,SHENANDOAH,20,NORTHERN,TOTAL,SURVEY,COUNTY,348000.0,58.9
SOYBEANS,YEAR,2022,51,VIRGINIA,175,SOUTHAMPTON,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,708000.0,34.9
SOYBEANS,YEAR,2022,51,VIRGINIA,177,SPOTSYLVANIA,50,CENTRAL,TOTAL,SURVEY,COUNTY,255000.0,50.7
SOYBEANS,YEAR,2022,51,VIRGINIA,179,STAFFORD,20,NORTHERN,TOTAL,SURVEY,COUNTY,67900.0,50.3
SOYBEANS,YEAR,2022,51,VIRGINIA,181,SURRY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,702000.0,49.4
SOYBEANS,YEAR,2022,51,VIRGINIA,193,WESTMORELAND,60,EASTERN,TOTAL,SURVEY,COUNTY,688000.0,38.2
SOYBEANS,YEAR,2022,51,VIRGINIA,550,CHESAPEAKE CITY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,694000.0,47.5
SOYBEANS,YEAR,2022,51,VIRGINIA,800,SUFFOLK CITY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,811000.0,44.3
SOYBEANS,YEAR,2022,51,VIRGINIA,810,VIRGINIA BEACH CITY,90,SOUTHEASTERN,TOTAL,SURVEY,COUNTY,446000.0,44.6
SOYBEANS,YEAR,2022,55,WISCONSIN,001,ADAMS,50,CENTRAL,TOTAL,SURVEY,COUNTY,697000.0,49.1
SOYBEANS,YEAR,2022,55,WISCONSIN,005,BARRON,10,NORTHWEST,TOTAL,SURVEY,COUNTY,2341000.0,43.2
SOYBEANS,YEAR,2022,55,WISCONSIN,007,BAYFIELD,10,NORTHWEST,TOTAL,SURVEY,COUNTY,39000.0,30.0
SOYBEANS,YEAR,2022,55,WISCONSIN,009,BROWN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1053000.0,51.1
SOYBEANS,YEAR,2022,55,WISCONSIN,011,BUFFALO,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,1607000.0,52.0
SOYBEANS,YEAR,2022,55,WISCONSIN,013,BURNETT,10,NORTHWEST,TOTAL,SURVEY,COUNTY,347000.0,39.3
SOYBEANS,YEAR,2022,55,WISCONSIN,015,CALUMET,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1588000.0,59.7
SOYBEANS,YEAR,2022,55,WISCONSIN,017,CHIPPEWA,10,NORTHWEST,TOTAL,SURVEY,COUNTY,2675000.0,47.1
SOYBEANS,YEAR,2022,55,WISCONSIN,019,CLARK,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,2440000.0,53.0
SOYBEANS,YEAR,2022,55,WISCONSIN,021,COLUMBIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3230000.0,60.6
SOYBEANS,YEAR,2022,55,WISCONSIN,023,CRAWFORD,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1224000.0,55.4
SOYBEANS,YEAR,2022,55,WISCONSIN,025,DANE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,5258000.0,61.0
SOYBEANS,YEAR,2022,55,WISCONSIN,027,DODGE,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,5361000.0,63.9
SOYBEANS,YEAR,2022,55,WISCONSIN,029,DOOR,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,815000.0,49.1
SOYBEANS,YEAR,2022,55,WISCONSIN,033,DUNN,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,3028000.0,45.6
SOYBEANS,YEAR,2022,55,WISCONSIN,035,EAU CLAIRE,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,1322000.0,42.4
SOYBEANS,YEAR,2022,55,WISCONSIN,039,FOND DU LAC,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3044000.0,56.8
SOYBEANS,YEAR,2022,55,WISCONSIN,041,FOREST,30,NORTHEAST,TOTAL,SURVEY,COUNTY,12900.0,32.3
SOYBEANS,YEAR,2022,55,WISCONSIN,043,GRANT,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,5242000.0,65.2
SOYBEANS,YEAR,2022,55,WISCONSIN,045,GREEN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,4303000.0,64.8
SOYBEANS,YEAR,2022,55,WISCONSIN,047,GREEN LAKE,50,CENTRAL,TOTAL,SURVEY,COUNTY,1046000.0,54.2
SOYBEANS,YEAR,2022,55,WISCONSIN,049,IOWA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,2998000.0,62.2
SOYBEANS,YEAR,2022,55,WISCONSIN,053,JACKSON,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,1517000.0,47.7
SOYBEANS,YEAR,2022,55,WISCONSIN,055,JEFFERSON,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3076000.0,59.5
SOYBEANS,YEAR,2022,55,WISCONSIN,057,JUNEAU,50,CENTRAL,TOTAL,SURVEY,COUNTY,1376000.0,46.5
SOYBEANS,YEAR,2022,55,WISCONSIN,059,KENOSHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1257000.0,55.6
SOYBEANS,YEAR,2022,55,WISCONSIN,061,KEWAUNEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,700000.0,52.6
SOYBEANS,YEAR,2022,55,WISCONSIN,063,LA CROSSE,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,1008000.0,53.9
SOYBEANS,YEAR,2022,55,WISCONSIN,065,LAFAYETTE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,4428000.0,67.6
SOYBEANS,YEAR,2022,55,WISCONSIN,067,LANGLADE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,194000.0,46.4
SOYBEANS,YEAR,2022,55,WISCONSIN,069,LINCOLN,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,244000.0,40.1
SOYBEANS,YEAR,2022,55,WISCONSIN,071,MANITOWOC,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1642000.0,57.8
SOYBEANS,YEAR,2022,55,WISCONSIN,073,MARATHON,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,2750000.0,47.1
SOYBEANS,YEAR,2022,55,WISCONSIN,075,MARINETTE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,364000.0,38.8
SOYBEANS,YEAR,2022,55,WISCONSIN,077,MARQUETTE,50,CENTRAL,TOTAL,SURVEY,COUNTY,801000.0,43.3
SOYBEANS,YEAR,2022,55,WISCONSIN,079,MILWAUKEE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,130000.0,59.4
SOYBEANS,YEAR,2022,55,WISCONSIN,081,MONROE,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,1455000.0,49.0
SOYBEANS,YEAR,2022,55,WISCONSIN,083,OCONTO,30,NORTHEAST,TOTAL,SURVEY,COUNTY,1327000.0,46.4
SOYBEANS,YEAR,2022,55,WISCONSIN,087,OUTAGAMIE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2632000.0,51.5
SOYBEANS,YEAR,2022,55,WISCONSIN,089,OZAUKEE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,742000.0,57.5
SOYBEANS,YEAR,2022,55,WISCONSIN,091,PEPIN,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,974000.0,51.8
SOYBEANS,YEAR,2022,55,WISCONSIN,093,PIERCE,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,2676000.0,54.4
SOYBEANS,YEAR,2022,55,WISCONSIN,095,POLK,10,NORTHWEST,TOTAL,SURVEY,COUNTY,1723000.0,44.3
SOYBEANS,YEAR,2022,55,WISCONSIN,097,PORTAGE,50,CENTRAL,TOTAL,SURVEY,COUNTY,860000.0,42.2
SOYBEANS,YEAR,2022,55,WISCONSIN,099,PRICE,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,36600.0,40.7
SOYBEANS,YEAR,2022,55,WISCONSIN,101,RACINE,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1780000.0,54.6
SOYBEANS,YEAR,2022,55,WISCONSIN,105,ROCK,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,5953000.0,61.9
SOYBEANS,YEAR,2022,55,WISCONSIN,107,RUSK,10,NORTHWEST,TOTAL,SURVEY,COUNTY,667000.0,41.4
SOYBEANS,YEAR,2022,55,WISCONSIN,109,ST CROIX,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,2876000.0,47.3
SOYBEANS,YEAR,2022,55,WISCONSIN,111,SAUK,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,2303000.0,57.3
SOYBEANS,YEAR,2022,55,WISCONSIN,113,SAWYER,10,NORTHWEST,TOTAL,SURVEY,COUNTY,116000.0,41.7
SOYBEANS,YEAR,2022,55,WISCONSIN,115,SHAWANO,30,NORTHEAST,TOTAL,SURVEY,COUNTY,1548000.0,52.1
SOYBEANS,YEAR,2022,55,WISCONSIN,117,SHEBOYGAN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1785000.0,54.1
SOYBEANS,YEAR,2022,55,WISCONSIN,119,TAYLOR,20,NORTH CENTRAL,TOTAL,SURVEY,COUNTY,1139000.0,41.4
SOYBEANS,YEAR,2022,55,WISCONSIN,121,TREMPEALEAU,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,2208000.0,49.3
SOYBEANS,YEAR,2022,55,WISCONSIN,123,VERNON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,1788000.0,53.2
SOYBEANS,YEAR,2022,55,WISCONSIN,127,WALWORTH,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,3462000.0,60.1
SOYBEANS,YEAR,2022,55,WISCONSIN,129,WASHBURN,10,NORTHWEST,TOTAL,SURVEY,COUNTY,294000.0,41.1
SOYBEANS,YEAR,2022,55,WISCONSIN,131,WASHINGTON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1157000.0,53.3
SOYBEANS,YEAR,2022,55,WISCONSIN,133,WAUKESHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,880000.0,52.7
SOYBEANS,YEAR,2022,55,WISCONSIN,135,WAUPACA,50,CENTRAL,TOTAL,SURVEY,COUNTY,1461000.0,49.5
SOYBEANS,YEAR,2022,55,WISCONSIN,139,WINNEBAGO,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,2035000.0,53.0
SOYBEANS,YEAR,2022,55,WISCONSIN,141,WOOD,50,CENTRAL,TOTAL,SURVEY,COUNTY,1104000.0,48.0
WHEAT,YEAR,2022,5,ARKANSAS,21,CLAY,30,NORTHEAST,TOTAL,SURVEY,COUNTY,120000,46.2
WHEAT,YEAR,2022,5,ARKANSAS,33,CRAWFORD,40,WEST CENTRAL,TOTAL,SURVEY,COUNTY,56400,44.8
WHEAT,YEAR,2022,5,ARKANSAS,35,CRITTENDEN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,653000,59.4
WHEAT,YEAR,2022,5,ARKANSAS,37,CROSS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,378000,58
WHEAT,YEAR,2022,5,ARKANSAS,41,DESHA,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,249000,47
WHEAT,YEAR,2022,5,ARKANSAS,55,GREENE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,145000,41.1
WHEAT,YEAR,2022,5,ARKANSAS,67,JACKSON,30,NORTHEAST,TOTAL,SURVEY,COUNTY,469000,55.3
WHEAT,YEAR,2022,5,ARKANSAS,69,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,634000,54.7
WHEAT,YEAR,2022,5,ARKANSAS,75,LAWRENCE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,14000,41.2
WHEAT,YEAR,2022,5,ARKANSAS,77,LEE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,401000,51.7
WHEAT,YEAR,2022,5,ARKANSAS,79,LINCOLN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,179000,56.5
WHEAT,YEAR,2022,5,ARKANSAS,95,MONROE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,285000,53.7
WHEAT,YEAR,2022,5,ARKANSAS,107,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,767000,52.9
WHEAT,YEAR,2022,5,ARKANSAS,111,POINSETT,30,NORTHEAST,TOTAL,SURVEY,COUNTY,349000,59.3
WHEAT,YEAR,2022,5,ARKANSAS,117,PRAIRIE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,53800,49.4
WHEAT,YEAR,2022,5,ARKANSAS,123,SAINT FRANCIS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,319000,61.2
WHEAT,YEAR,2022,5,ARKANSAS,145,WHITE,30,NORTHEAST,TOTAL,SURVEY,COUNTY,83800,47.1
WHEAT,YEAR,2022,6,CALIFORNIA,77,SAN JOAQUIN,51,SAN JOAQUIN VALLEY,TOTAL,SURVEY,COUNTY,332000,67.8
WHEAT,YEAR,2022,6,CALIFORNIA,101,SUTTER,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,332000,97.6
WHEAT,YEAR,2022,6,CALIFORNIA,113,YOLO,50,SACRAMENTO VALLEY,TOTAL,SURVEY,COUNTY,880000,89.8
WHEAT,YEAR,2022,8,COLORADO,1,ADAMS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1566000,19.8
WHEAT,YEAR,2022,8,COLORADO,5,ARAPAHOE,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,203000,10.3
WHEAT,YEAR,2022,8,COLORADO,33,DOLORES,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,114000,8.7
WHEAT,YEAR,2022,8,COLORADO,39,ELBERT,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,552000,24
WHEAT,YEAR,2022,8,COLORADO,61,KIOWA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3262000,22.9
WHEAT,YEAR,2022,8,COLORADO,63,KIT CARSON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,5684000,31.7
WHEAT,YEAR,2022,8,COLORADO,69,LARIMER,20,NORTHEAST,TOTAL,SURVEY,COUNTY,93600,28.4
WHEAT,YEAR,2022,8,COLORADO,73,LINCOLN,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1877000,23.2
WHEAT,YEAR,2022,8,COLORADO,75,LOGAN,20,NORTHEAST,TOTAL,SURVEY,COUNTY,1930000,24
WHEAT,YEAR,2022,8,COLORADO,87,MORGAN,20,NORTHEAST,TOTAL,SURVEY,COUNTY,729000,27.9
WHEAT,YEAR,2022,8,COLORADO,95,PHILLIPS,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,1715000,21.3
WHEAT,YEAR,2022,8,COLORADO,99,PROWERS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1219000,18.3
WHEAT,YEAR,2022,8,COLORADO,121,WASHINGTON,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3549000,18.4
WHEAT,YEAR,2022,8,COLORADO,125,YUMA,60,EAST CENTRAL,TOTAL,SURVEY,COUNTY,3468000,36.5
WHEAT,YEAR,2022,16,IDAHO,1,ADA,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,474000,114.8
WHEAT,YEAR,2022,16,IDAHO,5,BANNOCK,90,EAST,TOTAL,SURVEY,COUNTY,1051000,81.5
WHEAT,YEAR,2022,16,IDAHO,11,BINGHAM,90,EAST,TOTAL,SURVEY,COUNTY,9345000,118.3
WHEAT,YEAR,2022,16,IDAHO,19,BONNEVILLE,90,EAST,TOTAL,SURVEY,COUNTY,993000,72.5
WHEAT,YEAR,2022,16,IDAHO,21,BOUNDARY,10,NORTH,TOTAL,SURVEY,COUNTY,905000,104
WHEAT,YEAR,2022,16,IDAHO,27,CANYON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,3368000,136.9
WHEAT,YEAR,2022,16,IDAHO,29,CARIBOU,90,EAST,TOTAL,SURVEY,COUNTY,1237000,59.2
WHEAT,YEAR,2022,16,IDAHO,31,CASSIA,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,3445000,90.2
WHEAT,YEAR,2022,16,IDAHO,41,FRANKLIN,90,EAST,TOTAL,SURVEY,COUNTY,697000,69.7
WHEAT,YEAR,2022,16,IDAHO,45,GEM,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,206000,128.8
WHEAT,YEAR,2022,16,IDAHO,47,GOODING,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,211000,150.7
WHEAT,YEAR,2022,16,IDAHO,49,IDAHO,10,NORTH,TOTAL,SURVEY,COUNTY,4771000,77.2
WHEAT,YEAR,2022,16,IDAHO,53,JEROME,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,668000,133.1
WHEAT,YEAR,2022,16,IDAHO,55,KOOTENAI,10,NORTH,TOTAL,SURVEY,COUNTY,651000,67.8
WHEAT,YEAR,2022,16,IDAHO,57,LATAH,10,NORTH,TOTAL,SURVEY,COUNTY,7177000,89.6
WHEAT,YEAR,2022,16,IDAHO,61,LEWIS,10,NORTH,TOTAL,SURVEY,COUNTY,4414000,67.8
WHEAT,YEAR,2022,16,IDAHO,63,LINCOLN,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,503000,132
WHEAT,YEAR,2022,16,IDAHO,65,MADISON,90,EAST,TOTAL,SURVEY,COUNTY,270000,120
WHEAT,YEAR,2022,16,IDAHO,69,NEZ PERCE,10,NORTH,TOTAL,SURVEY,COUNTY,6281000,79.5
WHEAT,YEAR,2022,16,IDAHO,75,PAYETTE,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,554000,138.5
WHEAT,YEAR,2022,16,IDAHO,83,TWIN FALLS,80,SOUTH CENTRAL,TOTAL,SURVEY,COUNTY,2642000,154.5
WHEAT,YEAR,2022,16,IDAHO,87,WASHINGTON,70,SOUTHWEST,TOTAL,SURVEY,COUNTY,353000,106
WHEAT,YEAR,2022,17,ILLINOIS,1,ADAMS,30,WEST,TOTAL,SURVEY,COUNTY,352000,72.9
WHEAT,YEAR,2022,17,ILLINOIS,3,ALEXANDER,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,112000,72.3
WHEAT,YEAR,2022,17,ILLINOIS,5,BOND,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,669000,74.3
WHEAT,YEAR,2022,17,ILLINOIS,9,BROWN,30,WEST,TOTAL,SURVEY,COUNTY,55400,71.9
WHEAT,YEAR,2022,17,ILLINOIS,11,BUREAU,10,NORTHWEST,TOTAL,SURVEY,COUNTY,150000,96.8
WHEAT,YEAR,2022,17,ILLINOIS,13,CALHOUN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,181000,77.7
WHEAT,YEAR,2022,17,ILLINOIS,15,CARROLL,10,NORTHWEST,TOTAL,SURVEY,COUNTY,138000,83.6
WHEAT,YEAR,2022,17,ILLINOIS,19,CHAMPAIGN,50,EAST,TOTAL,SURVEY,COUNTY,239000,79.1
WHEAT,YEAR,2022,17,ILLINOIS,23,CLARK,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,305000,93
WHEAT,YEAR,2022,17,ILLINOIS,25,CLAY,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,1213000,85.4
WHEAT,YEAR,2022,17,ILLINOIS,27,CLINTON,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,2227000,80.7
WHEAT,YEAR,2022,17,ILLINOIS,33,CRAWFORD,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,464000,80.3
WHEAT,YEAR,2022,17,ILLINOIS,37,DE KALB,20,NORTHEAST,TOTAL,SURVEY,COUNTY,428000,73
WHEAT,YEAR,2022,17,ILLINOIS,41,DOUGLAS,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,89200,88.3
WHEAT,YEAR,2022,17,ILLINOIS,45,EDGAR,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,87200,72.1
WHEAT,YEAR,2022,17,ILLINOIS,47,EDWARDS,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,326000,71.3
WHEAT,YEAR,2022,17,ILLINOIS,49,EFFINGHAM,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,511000,78.3
WHEAT,YEAR,2022,17,ILLINOIS,55,FRANKLIN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1227000,73.9
WHEAT,YEAR,2022,17,ILLINOIS,57,FULTON,30,WEST,TOTAL,SURVEY,COUNTY,90300,80.6
WHEAT,YEAR,2022,17,ILLINOIS,59,GALLATIN,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,561000,97.4
WHEAT,YEAR,2022,17,ILLINOIS,61,GREENE,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,174000,84.5
WHEAT,YEAR,2022,17,ILLINOIS,67,HANCOCK,30,WEST,TOTAL,SURVEY,COUNTY,144000,79.6
WHEAT,YEAR,2022,17,ILLINOIS,71,HENDERSON,30,WEST,TOTAL,SURVEY,COUNTY,18400,70.8
WHEAT,YEAR,2022,17,ILLINOIS,73,HENRY,10,NORTHWEST,TOTAL,SURVEY,COUNTY,66100,84.7
WHEAT,YEAR,2022,17,ILLINOIS,75,IROQUOIS,50,EAST,TOTAL,SURVEY,COUNTY,406000,79.1
WHEAT,YEAR,2022,17,ILLINOIS,77,JACKSON,80,SOUTHWEST,TOTAL,SURVEY,COUNTY,1459000,76.4
WHEAT,YEAR,2022,17,ILLINOIS,79,JASPER,70,EAST SOUTHEAST,TOTAL,SURVEY,COUNTY,512000,82.6
WHEAT,YEAR,2022,17,ILLINOIS,81,JEFFERSON,90,SOUTHEAST,TOTAL,SURVEY,COUNTY,1341000,73.7
WHEAT,YEAR,2022,17,ILLINOIS,83,JERSEY,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,275000,77.9
WHEAT,YEAR,2022,17,ILLINOIS,85,JO DAVIESS,10,NORTHWEST,TOTAL,SURVEY,COUNTY,76400,74.2
WHEAT,YEAR,2022,17,ILLINOIS,89,KANE,20,NORTHEAST,TOTAL,SURVEY,COUNTY,212000,90.6
WHEAT,YEAR,2022,17,ILLINOIS,95,KNOX,30,WEST,TOTAL,SURVEY,COUNTY,43800,84.2
WHEAT,YEAR,2022,17,ILLINOIS,99,LA SALLE,20,NORTHEAST,TOTAL,SURVEY,COUNTY,333000,94.1
WHEAT,YEAR,2022,17,ILLINOIS,105,LIVINGSTON,50,EAST,TOTAL,SURVEY,COUNTY,453000,86
WHEAT,YEAR,2022,17,ILLINOIS,107,LOGAN,40,CENTRAL,TOTAL,SURVEY,COUNTY,124000,102.5
WHEAT,YEAR,2022,17,ILLINOIS,109,MCDONOUGH,30,WEST,TOTAL,SURVEY,COUNTY,26000,74.3
WHEAT,YEAR,2022,17,ILLINOIS,111,MCHENRY,20,NORTHEAST,TOTAL,SURVEY,COUNTY,412000,83.4
WHEAT,YEAR,2022,17,ILLINOIS,115,MACON,40,CENTRAL,TOTAL,SURVEY,COUNTY,212000,89.5
WHEAT,YEAR,2022,17,ILLINOIS,117,MACOUPIN,60,WEST SOUTHWEST,TOTAL,SURVEY,COUNTY,584000,63.5
